Game_ID,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Weighted
13086,Spider-Man: Edge of Time,3DS,2011,Action,Activision,0.08,0.03,0.00,0.01,0.12,50.00,7.00,6.40,12,Beenox,T,42
15183,Samurai Warriors 4,PSV,2014,Action,Tecmo Koei,0.00,0.00,0.11,0.00,0.11,76.00,5.00,8.60,18,Omega Force,T,41.8
2948,BeyBlade VForce: Super Tournament Battle,GC,2002,Action,Atari,0.16,0.04,0.00,0.01,0.21,33.00,6.00,7.50,18,Takara,E,41.58
15839,Legend of Kay Anniversary,PS4,2015,Action,Nordic Games,0.00,0.02,0.00,0.00,0.03,62.00,22.00,6.40,11,"Neon Studios, Kaiko",E10+,40.92
15202,Dynasty Warriors 8: Empires,XOne,2014,Action,Tecmo Koei,0.04,0.02,0.00,0.01,0.07,58.00,10.00,6.80,15,Koei Tecmo Games,T,40.6
3880,Buffy the Vampire Slayer: Chaos Bleeds,GC,2003,Action,Vivendi Games,0.02,0.01,0.00,0.00,0.03,75.00,18.00,9.00,9,Eurocom Entertainment Software,T,40.5
11754,All Star Karate,Wii,2010,Action,THQ,0.13,0.07,0.00,0.02,0.22,46.00,4.00,0.00,,THQ,E10+,40.48
4619,Beyblade G-Revolution,GBA,2004,Action,Atari,0.15,0.05,0.00,0.00,0.20,40.00,5.00,7.80,5,Full Fat,E,40
10542,Trine,PC,2009,Action,Nobilis,0.00,0.01,0.00,0.00,0.01,80.00,50.00,8.20,488,"Frozenbyte, Inc.",E10+,40
11875,Tom Clancy's HAWX 2,PC,2010,Action,Ubisoft,0.00,0.04,0.00,0.01,0.05,66.00,12.00,3.80,47,Ubisoft,T,39.6
13151,Dead Rising 2: Off the Record,PC,2011,Action,Capcom,0.04,0.02,0.00,0.01,0.06,66.00,10.00,5.30,54,Capcom Vancouver,M,39.6
6445,Barnyard,Wii,2006,Action,THQ,0.04,0.00,0.00,0.00,0.04,65.00,15.00,5.70,7,Blue Tongue Entertainment,E10+,39
15733,LEGO Ninjago: Shadow of Ronin,PSV,2015,Action,Warner Bros. Interactive Entertainment,0.01,0.08,0.00,0.02,0.11,70.00,5.00,0.00,,TT Fusion,E10+,38.5
8937,The Spiderwick Chronicles,DS,2008,Action,Vivendi Games,0.07,0.00,0.00,0.01,0.08,60.00,8.00,0.00,,Stormfront Studios,E10+,38.4
10408,Chaotic: Shadow Warriors,X360,2009,Action,Activision,0.14,0.00,0.00,0.01,0.16,60.00,4.00,5.00,4,FUN Labs,E10+,38.4
16294,Terraria,3DS,2016,Action,505 Games,0.00,0.04,0.05,0.00,0.09,71.00,6.00,7.10,21,Re-Logic,T,38.34
15207,Samurai Warriors Chronicles 3,PSV,2014,Action,Tecmo Koei,0.00,0.00,0.06,0.00,0.06,70.00,9.00,7.90,14,Omega Force,T,37.8
8993,007: Quantum of Solace,PC,2008,Action,Activision,0.01,0.01,0.00,0.00,0.03,70.00,18.00,6.30,55,Treyarch,T,37.8
2971,The Scorpion King: Rise of the Akkadian,GC,2002,Action,Universal Interactive,0.08,0.02,0.00,0.00,0.11,49.00,7.00,0.00,,Point of View,T,37.73
10485,Brave: A Warrior's Tale,Wii,2009,Action,SouthPeak Games,0.05,0.00,0.00,0.00,0.06,48.00,13.00,0.00,,Collision Studios,E10+,37.44
10425,Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009,Action,Ubisoft,0.12,0.00,0.00,0.01,0.13,36.00,8.00,4.80,4,Ubisoft,E10+,37.44
6403,Tomb Raider: Legend,GC,2006,Action,Eidos Interactive,0.06,0.02,0.00,0.00,0.08,78.00,6.00,7.80,8,Crystal Dynamics,T,37.44
16419,Fast Racing Neo ,WiiU,2016,Action,Nintendo,0.00,0.01,0.00,0.00,0.01,81.00,46.00,8.50,151,Shin'en,E,37.26
15229,Castlevania: Lords of Shadow 2,PC,2014,Action,Konami Digital Entertainment,0.01,0.03,0.00,0.00,0.04,58.00,16.00,7.70,498,Mercury Steam,M,37.12
3846,Superman: Shadow of Apokolips,GC,2003,Action,Atari,0.06,0.02,0.00,0.00,0.08,66.00,7.00,7.30,8,Atari,E,36.96
14626,Resident Evil: Revelations,PC,2013,Action,Capcom,0.00,0.04,0.00,0.00,0.04,77.00,12.00,7.00,342,Capcom,M,36.96
6452,Dance Factory,PS2,2006,Action,Codemasters,0.02,0.01,0.00,0.00,0.03,56.00,22.00,5.80,8,Broadsword Interactive,E,36.96
13123,Captain America: Super Soldier,3DS,2011,Action,Sega,0.05,0.02,0.00,0.01,0.08,51.00,9.00,5.00,6,High Voltage Software,T,36.72
4642,Van Helsing,GBA,2004,Action,Activision,0.07,0.03,0.00,0.00,0.10,33.00,11.00,6.30,6,Saffire,T,36.3
7606,Hot Wheels Ultimate Racing,PSP,2007,Action,Activision,0.09,0.00,0.00,0.01,0.10,60.00,6.00,0.00,,Raylight Studios,E,36
13104,X-Men: Destiny,Wii,2011,Action,Activision,0.07,0.02,0.00,0.01,0.10,36.00,10.00,4.50,15,Silicon Knights,T,36
11878,Prince of Persia: The Forgotten Sands,PC,2010,Action,Ubisoft,0.00,0.03,0.00,0.00,0.03,75.00,16.00,6.60,218,Ubisoft Montreal,T,36
5443,Robots,GC,2005,Action,Vivendi Games,0.12,0.03,0.00,0.00,0.16,56.00,4.00,0.00,,Eurocom Entertainment Software,E,35.84
6435,Cartoon Network Racing,DS,2006,Action,Game Factory,0.04,0.00,0.00,0.00,0.05,55.00,13.00,0.00,,Firebrand Games,E,35.75
3834,Batman: Dark Tomorrow,XB,2003,Action,Kemco,0.08,0.02,0.00,0.00,0.11,25.00,13.00,3.60,18,HotGen,T,35.75
11888,LEGO Harry Potter: Years 1-4,PC,2010,Action,Warner Bros. Interactive Entertainment,0.02,0.01,0.00,0.00,0.03,79.00,15.00,7.90,55,Traveller's Tales,E10+,35.55
8966,Mister Slime,DS,2008,Action,SouthPeak Games,0.05,0.00,0.00,0.00,0.05,59.00,12.00,0.00,,Lexis Numerique,E,35.4
15174,One Piece: Unlimited World Red,PSV,2014,Action,Namco Bandai Games,0.03,0.04,0.04,0.02,0.13,67.00,4.00,7.80,25,Ganbarion,T,34.84
5511,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005,Action,Konami Digital Entertainment,0.05,0.00,0.00,0.00,0.06,58.00,10.00,7.00,5,Konami,E,34.8
2990,Frogger Advance: The Great Quest,GBA,2002,Action,Konami Digital Entertainment,0.05,0.02,0.00,0.00,0.07,55.00,9.00,0.00,,KCEA,E,34.65
7630,Code Lyoko,DS,2007,Action,Game Factory,0.03,0.01,0.00,0.00,0.05,63.00,11.00,6.80,13,DC Studios,E10+,34.65
6415,X-Men: The Official Game,GBA,2006,Action,Activision,0.05,0.02,0.00,0.00,0.07,55.00,9.00,9.30,6,WayForward,E10+,34.65
2969,Sabrina The Teenage Witch: Potion Commotion,GBA,2002,Action,Ubisoft,0.08,0.03,0.00,0.00,0.11,63.00,5.00,2.80,6,Ubisoft,E,34.65
6485,LEGO Star Wars II: The Original Trilogy,PC,2006,Action,Activision,0.00,0.01,0.00,0.00,0.02,86.00,20.00,8.20,64,Traveller's Tales,E10+,34.4
7655,Resident Evil 4,PC,2007,Action,Ubisoft,0.00,0.02,0.00,0.00,0.03,76.00,15.00,7.40,242,Capcom,M,34.2
4676,King Arthur,GC,2004,Action,Konami Digital Entertainment,0.03,0.01,0.00,0.00,0.04,60.00,14.00,0.00,,Krome Studios,T,33.6
16314,Dead Island Definitive Collection,XOne,2016,Action,Deep Silver,0.02,0.03,0.00,0.00,0.05,67.00,10.00,4.90,18,Techland,M,33.5
13070,Green Lantern: Rise of the Manhunters,3DS,2011,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0.00,0.01,0.13,42.00,6.00,3.90,7,Griptonite Games,E10+,32.76
5522,Stolen,PS2,2005,Action,Hip Interactive,0.02,0.01,0.00,0.00,0.04,51.00,16.00,7.40,16,Blue 52,T,32.64
3847,Batman: Dark Tomorrow,GC,2003,Action,Kemco,0.06,0.02,0.00,0.00,0.08,29.00,14.00,3.20,19,Kemco,T,32.48
11831,Legend of the Guardians: The Owls of Ga'Hoole,Wii,2010,Action,Warner Bros. Interactive Entertainment,0.10,0.01,0.00,0.01,0.12,54.00,5.00,0.00,,Tantatus,E10+,32.4
11806,Megamind: Ultimate Showdown,PS3,2010,Action,THQ,0.07,0.05,0.00,0.02,0.15,43.00,5.00,4.20,6,THQ Australia,E10+,32.25
11816,Haunted House,Wii,2010,Action,Atari,0.12,0.00,0.00,0.01,0.13,41.00,6.00,0.00,,"Atari, Atari SA",E10+,31.98
5520,Red Ninja: End of Honor,PS2,2005,Action,Vivendi Games,0.02,0.02,0.00,0.01,0.04,47.00,17.00,5.00,7,Opus,M,31.96
7628,Ontamarama,DS,2007,Action,Atlus,0.05,0.00,0.00,0.00,0.05,71.00,9.00,0.00,,Noise Factory,E,31.95
2967,Galidor: Defenders of the Outer Dimension,GBA,2002,Action,Electronic Arts,0.09,0.03,0.00,0.00,0.12,53.00,5.00,0.00,,Tiertex Design Studios,E,31.8
6481,Just Cause,PC,2006,Action,Eidos Interactive,0.00,0.01,0.00,0.00,0.02,75.00,21.00,7.30,206,Avalanche Studios,M,31.5
7631,Fantastic Four: Rise of the Silver Surfer,Wii,2007,Action,Take-Two Interactive,0.04,0.01,0.00,0.00,0.05,39.00,16.00,5.90,15,7 Studios,T,31.2
6488,Just Cause,PS2,2006,Action,Eidos Interactive,0.01,0.01,0.00,0.00,0.02,67.00,23.00,7.90,41,Avalanche Studios,M,30.82
6411,Warhammer: Battle For Atluma,PSP,2006,Action,Namco Bandai Games,0.06,0.00,0.00,0.01,0.07,55.00,8.00,7.40,8,Sabertooth Games,T,30.8
16323,Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016,Action,Activision,0.03,0.01,0.00,0.00,0.04,55.00,14.00,6.00,38,PlatinumGames,T,30.8
6421,Tom Clancy's Splinter Cell: Double Agent,GC,2006,Action,Ubisoft,0.04,0.01,0.00,0.00,0.06,64.00,8.00,7.10,7,Ubisoft Montreal,M,30.72
4690,Headhunter: Redemption,XB,2004,Action,Sega,0.02,0.00,0.00,0.00,0.02,59.00,26.00,6.80,4,Amuze,M,30.68
10446,Astro Boy: The Video Game,DS,2009,Action,D3Publisher,0.09,0.00,0.00,0.01,0.10,34.00,9.00,0.00,,Art,E,30.6
3854,Disney's Magical Quest 2 Starring Mickey and Minnie,GBA,2003,Action,Capcom,0.05,0.02,0.00,0.00,0.06,63.00,8.00,0.00,,Klein Computer Entertainment,E,30.24
3004,CT Special Forces,GBA,2002,Action,LSP Games,0.02,0.01,0.00,0.00,0.03,71.00,14.00,0.00,,LSP,T,29.82
16311,7 Days to Die,XOne,2016,Action,Telltale Games,0.03,0.02,0.00,0.00,0.05,35.00,17.00,5.20,74,The Fun Pimps Entertainment LLC,M,29.75
16302,Assassin's Creed Chronicles,PSV,2016,Action,Ubisoft,0.01,0.04,0.01,0.01,0.07,70.00,6.00,8.00,24,Climax Studios,T,29.4
5537,ScrapLand,XB,2005,Action,Deep Silver,0.02,0.00,0.00,0.00,0.02,73.00,20.00,7.40,5,Mercury Steam,T,29.2
5526,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,2005,Action,Konami Digital Entertainment,0.03,0.01,0.00,0.00,0.04,56.00,13.00,0.00,,Konami,E10+,29.12
6416,Escape from Bug Island,Wii,2006,Action,Eidos Interactive,0.04,0.01,0.01,0.00,0.06,37.00,13.00,5.00,25,Spike,M,28.86
2434,Kabuki Warriors,XB,2001,Action,Genki,0.05,0.01,0.00,0.00,0.06,32.00,15.00,2.50,12,Light Weight,M,28.8
15214,The LEGO Movie Videogame,PC,2014,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0.00,0.00,0.06,68.00,7.00,6.80,33,TT Games,E10+,28.56
5518,Crime Life: Gang Wars,XB,2005,Action,Konami Digital Entertainment,0.04,0.01,0.00,0.00,0.05,30.00,19.00,3.40,9,Hothouse Creations,M,28.5
7599,TMNT,PSP,2007,Action,Ubisoft,0.10,0.00,0.00,0.01,0.11,37.00,7.00,4.10,12,Ubisoft Montreal,E10+,28.49
2983,Fireblade,XB,2002,Action,Midway Games,0.06,0.02,0.00,0.00,0.08,71.00,5.00,0.00,,Kuju Entertainment,T,28.4
13183,Tom Clancy's Splinter Cell Classic Trilogy HD,PS3,2011,Action,Ubisoft,0.02,0.00,0.00,0.00,0.02,67.00,21.00,6.80,29,Ubisoft,M,28.14
2991,Mystic Heroes,PS2,2002,Action,Tecmo Koei,0.03,0.02,0.00,0.01,0.06,67.00,7.00,8.60,14,Koei,T,28.14
7641,Pocket Pool,PSP,2007,Action,Conspiracy Entertainment,0.04,0.00,0.00,0.00,0.04,37.00,19.00,0.00,,Conspiracy Entertainment,M,28.12
10416,G.I. Joe: The Rise of Cobra,PS2,2009,Action,Electronic Arts,0.11,0.00,0.00,0.03,0.14,50.00,4.00,2.30,6,Double Helix Games,T,28
7653,Pet Alien: An Intergalactic Puzzlepalooza,DS,2007,Action,Game Factory,0.03,0.00,0.00,0.00,0.03,58.00,16.00,0.00,,Shin'en,E,27.84
8960,Jumper: Griffin's Story,X360,2008,Action,Eidos Interactive,0.05,0.00,0.00,0.00,0.06,29.00,16.00,3.30,30,Red Tribe,T,27.84
11826,Megamind: Ultimate Showdown,X360,2010,Action,THQ,0.07,0.04,0.00,0.01,0.12,33.00,7.00,4.30,6,THQ Australia,E10+,27.72
7644,Harry Potter and the Order of the Phoenix,PC,2007,Action,Electronic Arts,0.00,0.03,0.00,0.00,0.04,63.00,11.00,7.10,34,EA Games,E10+,27.72
2996,NightCaster II: Equinox,XB,2002,Action,Jaleco,0.03,0.01,0.00,0.00,0.05,46.00,12.00,7.00,4,Jaleco Entertainment,T,27.6
10525,The Lord of the Rings: Conquest,PC,2009,Action,Electronic Arts,0.00,0.02,0.00,0.00,0.02,57.00,24.00,6.70,42,Pandemic Studios,T,27.36
4639,LEGO Knights' Kingdom,GBA,2004,Action,THQ,0.08,0.03,0.00,0.00,0.11,62.00,4.00,0.00,,Razorback Developments,E,27.28
8962,Vampire Rain: Altered Species,PS3,2008,Action,Ignition Entertainment,0.05,0.00,0.00,0.00,0.06,30.00,15.00,3.50,36,Artoon,M,27
15200,Escape Dead Island,X360,2014,Action,Deep Silver,0.03,0.04,0.00,0.01,0.07,32.00,12.00,3.80,74,Fatshark AB,M,26.88
8976,SPRay,Wii,2008,Action,Tecmo Koei,0.04,0.00,0.00,0.00,0.04,42.00,16.00,4.50,6,EKO Software,E10+,26.88
10512,Harry Potter and the Half-Blood Prince,PC,2009,Action,Electronic Arts,0.00,0.03,0.00,0.00,0.03,64.00,14.00,6.10,35,EA Bright Light,E10+,26.88
10493,Hysteria Hospital: Emergency Ward,Wii,2009,Action,Oxygen Interactive,0.05,0.00,0.00,0.00,0.05,53.00,10.00,0.00,,Gameinvest,E,26.5
6449,Bounty Hounds,PSP,2006,Action,Namco Bandai Games,0.03,0.00,0.00,0.00,0.03,63.00,14.00,6.00,7,Xpec,T,26.46
16340,Song of the Deep,PC,2016,Action,Insomniac Games,0.03,0.00,0.00,0.00,0.03,73.00,12.00,6.30,15,Insomniac Games,E,26.28
15196,Adventure Time: The Secret of the Nameless Kingdom,3DS,2014,Action,Little Orbit,0.00,0.07,0.00,0.00,0.08,65.00,5.00,5.60,8,WayForward,E10+,26
14010,Top Gun: Hard Lock,X360,2012,Action,505 Games,0.03,0.02,0.00,0.00,0.06,54.00,8.00,3.50,16,505 Games,T,25.92
7601,The Settlers,DS,2007,Action,Ubisoft,0.10,0.00,0.00,0.01,0.11,39.00,6.00,5.60,7,Blue Byte,E,25.74
4669,Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004,Action,BAM! Entertainment,0.03,0.02,0.00,0.01,0.06,53.00,8.00,0.00,,Artificial Mind and Movement,E,25.44
13120,Puss in Boots,PS3,2011,Action,THQ,0.07,0.01,0.00,0.01,0.09,70.00,4.00,7.00,4,THQ,E10+,25.2
16388,Republique,PS4,2016,Action,Nippon Ichi Software,0.00,0.01,0.01,0.00,0.01,72.00,35.00,5.80,29,"Camouflaj, LLC",M,25.2
11905,Dark Void,PC,2010,Action,Capcom,0.00,0.01,0.00,0.00,0.02,57.00,22.00,5.10,67,Airtight Games,T,25.08
13966,Game Party: Champions,WiiU,2012,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0.00,0.01,0.13,24.00,8.00,3.50,21,"Phosphor Games Studio, LLC",E,24.96
15241,Lara Croft and the Temple of Osiris,PC,2014,Action,Square Enix,0.00,0.02,0.00,0.00,0.02,73.00,17.00,5.40,52,Nixxes Software,T,24.82
10526,Ceville,PC,2009,Action,Kalypso Media,0.00,0.02,0.00,0.00,0.02,73.00,17.00,8.20,21,Boxed Dream,E,24.82
11886,Star Wars: The Force Unleashed II,PC,2010,Action,LucasArts,0.03,0.00,0.00,0.00,0.03,59.00,14.00,5.80,162,LucasArts,T,24.78
6397,LEGO Star Wars II: The Original Trilogy,GBA,2006,Action,LucasArts,0.06,0.02,0.00,0.00,0.09,55.00,5.00,7.00,6,Amaze Entertainment,E,24.75
10434,Astro Boy: The Video Game,PS2,2009,Action,D3Publisher,0.05,0.04,0.00,0.01,0.11,56.00,4.00,5.00,4,High Voltage Software,E10+,24.64
8934,The Mummy: Tomb of the Dragon Emperor,Wii,2008,Action,Vivendi Games,0.08,0.00,0.00,0.01,0.09,39.00,7.00,6.40,5,Eurocom Entertainment Software,T,24.57
2998,The Invincible Iron Man,GBA,2002,Action,Activision,0.03,0.01,0.00,0.00,0.04,68.00,9.00,0.00,,Torus Games,E,24.48
6464,Rengoku II:  The Stairway To H.E.A.V.E.N.,PSP,2006,Action,Konami Digital Entertainment,0.02,0.00,0.00,0.00,0.02,51.00,24.00,7.60,14,Neverland,T,24.48
6477,Final Fight: Streetwise,XB,2006,Action,Capcom,0.01,0.00,0.00,0.00,0.02,42.00,29.00,4.00,4,Secret Level,M,24.36
13096,Rango: The Video Game,DS,2011,Action,Electronic Arts,0.07,0.03,0.00,0.01,0.11,55.00,4.00,0.00,,Behavior Studios,E,24.2
13165,LEGO Pirates of the Caribbean: The Video Game,PC,2011,Action,Disney Interactive Studios,0.03,0.00,0.00,0.00,0.03,73.00,11.00,6.60,17,Traveller's Tales,E10+,24.09
15841,Final Fantasy XIV: Heavensward,PC,2015,Action,Square Enix,0.01,0.01,0.00,0.00,0.02,86.00,14.00,7.70,255,Square Enix,T,24.08
10464,The Secret Saturdays: Beasts of the 5th Sun,DS,2009,Action,D3Publisher,0.08,0.00,0.00,0.01,0.08,60.00,5.00,0.00,,OneNine Studios,E10+,24
2039,World Destruction League: Thunder Tanks,PS,2000,Action,3DO,0.09,0.06,0.00,0.01,0.17,35.00,4.00,1.20,6,3DO,T,23.8
8996,Bully: Scholarship Edition,PC,2008,Action,Take-Two Interactive,0.00,0.02,0.00,0.00,0.03,72.00,11.00,7.50,257,"Mad Doc Software, Rockstar Vancouver",T,23.76
8978,Hellboy: The Science of Evil,PSP,2008,Action,Konami Digital Entertainment,0.04,0.00,0.00,0.00,0.04,42.00,14.00,7.10,13,Krome Studios,T,23.52
15204,Terraria,PS4,2014,Action,505 Games,0.00,0.05,0.01,0.01,0.07,83.00,4.00,7.90,47,Engine Software,T,23.24
3878,RoadKill,GC,2003,Action,Midway Games,0.02,0.01,0.00,0.00,0.03,64.00,12.00,0.00,,Terminal Reality,M,23.04
15813,LEGO Jurassic World,PC,2015,Action,Warner Bros. Interactive Entertainment,0.00,0.04,0.00,0.00,0.04,72.00,8.00,7.10,31,TT Games,E10+,23.04
5539,Red Ninja: End of Honor,XB,2005,Action,Vivendi Games,0.01,0.00,0.00,0.00,0.02,46.00,25.00,4.00,5,Tranji,M,23
9005,Lost: Via Domus,PC,2008,Action,Ubisoft,0.00,0.01,0.00,0.00,0.02,52.00,22.00,6.00,38,Ubisoft Montreal,T,22.88
2977,Island Xtreme Stunts,PS2,2002,Action,Electronic Arts,0.04,0.03,0.00,0.01,0.09,63.00,4.00,0.00,,Silicon Dreams,E,22.68
11869,Create,PC,2010,Action,Electronic Arts,0.04,0.01,0.00,0.01,0.06,54.00,7.00,6.80,9,EA Bright Light,E,22.68
8986,Pirates: Duels on the High Seas,DS,2008,Action,Oxygen Interactive,0.03,0.00,0.00,0.00,0.03,50.00,15.00,0.00,,Oxygen Interactive,E,22.5
2041,Disney's The Lion King: Simba's Mighty Adventure,PS,2000,Action,Activision,0.08,0.06,0.00,0.01,0.15,30.00,5.00,6.90,9,Paradox Development,E,22.5
6437,Barnyard,GBA,2006,Action,THQ,0.03,0.01,0.00,0.00,0.05,56.00,8.00,0.00,,Halfbrick Studios,E,22.4
2994,BattleBots: Beyond the BattleBox,GBA,2002,Action,Vivendi Games,0.04,0.01,0.00,0.00,0.06,53.00,7.00,0.00,,Cave Barn,E,22.26
5517,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005,Action,Zoo Digital Publishing,0.04,0.01,0.00,0.00,0.05,73.00,6.00,0.00,,Krome Studios,E10+,21.9
13105,Marvel Super Hero Squad: The Infinity Gauntlet,3DS,2011,Action,THQ,0.07,0.02,0.00,0.01,0.10,54.00,4.00,0.00,,THQ,E10+,21.6
5481,Robots,XB,2005,Action,Vivendi Games,0.07,0.02,0.00,0.00,0.09,60.00,4.00,0.00,,Eurocom Entertainment Software,E,21.6
6398,Charlotte's Web,DS,2006,Action,Sega,0.08,0.00,0.00,0.01,0.09,60.00,4.00,0.00,,Backbone Entertainment,E,21.6
3875,"Crouching Tiger, Hidden Dragon",GBA,2003,Action,Ubisoft,0.02,0.01,0.00,0.00,0.03,60.00,12.00,0.00,,Ubisoft Shanghai,T,21.6
10432,Coraline,PS2,2009,Action,D3Publisher,0.06,0.04,0.00,0.01,0.11,39.00,5.00,2.00,6,Papaya Studios,E10+,21.45
10505,The Chase: Felix Meets Felicity,DS,2009,Action,Atari,0.04,0.00,0.00,0.00,0.04,59.00,9.00,0.00,,Razorback Developments,E,21.24
3879,Buffy the Vampire Slayer: Wrath of the Darkhul King,GBA,2003,Action,THQ,0.02,0.01,0.00,0.00,0.03,44.00,16.00,8.60,5,Natsume,T,21.12
15856,Dynasty Warriors 8: Empires,PSV,2015,Action,Tecmo Koei,0.00,0.00,0.02,0.00,0.02,70.00,15.00,7.40,9,Omega Force,T,21
4679,Dragon Ball: Advanced Adventure,GBA,2004,Action,Namco Bandai Games,0.03,0.01,0.00,0.00,0.04,75.00,7.00,8.50,11,Dimps Corporation,E10+,21
10533,Mini Ninjas,PC,2009,Action,Eidos Interactive,0.00,0.02,0.00,0.00,0.02,74.00,14.00,8.30,78,Io Interactive,E10+,20.72
15220,LEGO The Hobbit,PC,2014,Action,Warner Bros. Interactive Entertainment,0.00,0.05,0.00,0.00,0.05,68.00,6.00,,,TT Games,E10+,20.4
6427,Xiaolin Showdown,DS,2006,Action,Konami Digital Entertainment,0.05,0.00,0.00,0.00,0.05,58.00,7.00,0.00,,Razorback Developments,E,20.3
10491,Aliens in the Attic,DS,2009,Action,Playlogic Game Factory,0.05,0.00,0.00,0.00,0.05,58.00,7.00,6.00,5,Engine Software,E10+,20.3
4691,Samurai Jack: The Shadow of Aku,GC,2004,Action,Sega,0.01,0.00,0.00,0.00,0.02,59.00,17.00,0.00,,Adrenium,T,20.06
15826,Transformers: Devastation,PC,2015,Action,Activision,0.00,0.03,0.00,0.00,0.03,74.00,9.00,7.60,56,PlatinumGames,T,19.98
11825,Legend of the Guardians: The Owls of Ga'Hoole,DS,2010,Action,Warner Bros. Interactive Entertainment,0.11,0.01,0.00,0.01,0.12,33.00,5.00,0.00,,Tantatus,E10+,19.8
6460,My Frogger: Toy Trials,DS,2006,Action,Konami Digital Entertainment,0.02,0.00,0.00,0.00,0.03,66.00,10.00,0.00,,Konami,E,19.8
14089,Dokuro,PSV,2012,Action,GungHo,0.00,0.00,0.01,0.00,0.01,76.00,26.00,8.00,18,Game Arts,E10+,19.76
8933,The Mummy: Tomb of the Dragon Emperor,DS,2008,Action,Vivendi Games,0.08,0.00,0.00,0.01,0.09,43.00,5.00,0.00,,Artificial Mind and Movement,T,19.35
2985,Godai: Elemental Force,PS2,2002,Action,3DO,0.04,0.03,0.00,0.01,0.07,27.00,10.00,3.80,19,3DO,T,18.9
6456,Curious George,XB,2006,Action,Namco Bandai Games,0.02,0.01,0.00,0.00,0.03,57.00,11.00,0.00,,Monkey Bar Games,E,18.81
16353,Aegis of Earth: Protonovus Assault,PS4,2016,Action,PQube,0.02,0.00,0.00,0.00,0.03,57.00,11.00,7.80,9,Acquire,T,18.81
16327,Dead Rising,PS4,2016,Action,Capcom,0.02,0.00,0.01,0.01,0.04,78.00,6.00,6.60,30,Capcom,M,18.72
5542,Aeon Flux,XB,2005,Action,THQ,0.01,0.00,0.00,0.00,0.01,69.00,27.00,3.00,4,Terminal Reality,T,18.63
3012,Grand Theft Auto III,PC,2002,Action,Take-Two Interactive,0.00,0.01,0.00,0.00,0.01,93.00,20.00,8.40,805,"DMA Design, Rockstar North",M,18.6
5523,Super Army War,GBA,2005,Action,Flashpoint Games,0.03,0.01,0.00,0.00,0.04,58.00,8.00,0.00,,Atlus Co.,T,18.56
11843,Harry Potter and the Deathly Hallows - Part 1,PC,2010,Action,Electronic Arts,0.08,0.02,0.00,0.01,0.10,37.00,5.00,4.10,33,EA Bright Light,T,18.5
6432,Tenchu: Dark Secret,DS,2006,Action,From Software,0.03,0.00,0.01,0.00,0.05,37.00,10.00,5.10,7,From Software,T,18.5
6406,Superman Returns,DS,2006,Action,Electronic Arts,0.07,0.00,0.00,0.01,0.07,33.00,8.00,4.90,13,EA Tiburon,E,18.48
16385,Quantum Break,PC,2016,Action,Microsoft Game Studios,0.00,0.01,0.00,0.00,0.02,66.00,14.00,4.30,539,Remedy Entertainment,M,18.48
7625,Taito Legends Power Up,PSP,2007,Action,Destineer,0.05,0.00,0.00,0.00,0.05,41.00,9.00,0.00,,Empire Oxford,E,18.45
2999,The Ripping Friends,GBA,2002,Action,THQ,0.03,0.01,0.00,0.00,0.04,38.00,12.00,0.00,,Creations,E,18.24
5456,Peter Jackson's King Kong: The Official Game of the Movie,DS,2005,Action,Ubisoft,0.12,0.00,0.00,0.01,0.13,28.00,5.00,3.20,32,Ubisoft Casablanca,T,18.2
4674,Around the World in 80 Days,GBA,2004,Action,Hip Interactive,0.03,0.01,0.00,0.00,0.05,40.00,9.00,0.00,,Saffire,E,18
16396,Worms: WMD,XOne,2016,Action,Sold Out,0.01,0.00,0.00,0.00,0.01,75.00,24.00,8.10,7,Team 17,E10+,18
15217,Adventure Time: The Secret of the Nameless Kingdom,X360,2014,Action,Little Orbit,0.00,0.05,0.00,0.00,0.06,58.00,5.00,7.50,4,WayForward,E10+,17.4
3002,Minority Report: Everybody Runs,GBA,2002,Action,Activision,0.03,0.01,0.00,0.00,0.04,54.00,8.00,0.00,,Torus Games,T,17.28
6463,Justice League Heroes: The Flash,GBA,2006,Action,Eidos Interactive,0.02,0.01,0.00,0.00,0.03,72.00,8.00,7.40,7,WayForward,E10+,17.28
5535,Ty the Tasmanian Tiger 3: Night of the Quinkan,XB,2005,Action,Zoo Digital Publishing,0.02,0.01,0.00,0.00,0.02,66.00,13.00,0.00,,Krome Studios,E10+,17.16
4677,Catwoman,GBA,2004,Action,Electronic Arts,0.03,0.01,0.00,0.00,0.04,61.00,7.00,0.00,,Magic Pockets,T,17.08
7643,TMNT,DS,2007,Action,Ubisoft,0.03,0.01,0.00,0.00,0.04,42.00,10.00,2.20,5,Ubisoft Quebec,E10+,16.8
